Year,Month,Week,Date,DMR_Mangemant_Area,Site,GearID,Gear_Type,,Level_Position,Sex,Shell_Height,Total_Viscera_Weight,Meat_Weight,Gonad_Weight,Shell_Weight,Meat_Color,GSI,Notes,(X-碌)^2
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,7,M,79,42.3,10.37,11.38,57.65,W,26.903,,67.847
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,7,F,76,34.84,13.12,2.26,36.66,O,6.487,,148.336
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,7,M,77,34.24,10.69,6.23,36.21,W,18.195,,0.222
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,7,M,80,46.13,12.71,10.23,53.69,W,22.176,,12.322
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,7,F,70,26.37,6.62,5.01,35.88,W,18.999,,0.111
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,7,F,76,40.94,14.35,6.67,51.01,W,16.292,,5.636
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,3,M,100,77.5,26.03,19.41,83.09,W,25.045,,40.692
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,3,M,96,89.1,25.63,24.44,94.42,W,27.43,,76.803
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,3,F,100,76.93,24.65,18.34,89.88,W,23.84,,26.767
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,3,M,97,81.96,27.58,16.21,98.45,W,19.778,,1.236
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,3,M,97,80.74,21.9,23.25,89.73,W,28.796,,102.617
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,4,F,105,77.49,29.8,2.88,90.5,W,3.717,,223.488
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,4,M,100,80.57,21.8,21.01,94.61,W,26.077,,54.917
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,4,F,95,91.71,27.33,20.53,107.95,W,22.386,,13.836
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,4,F,96,76.26,19.89,19.2,125.33,W,25.177,,42.392
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,BR,F,75,39.78,10.27,10.89,43.32,W,27.376,,215.812
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,MR,F,75,32.75,10.7,2.93,50.51,W,8.947,,13.976
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,MR,M,60,17.34,5.18,2.21,26.14,W,12.745,,0.004
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,TR,M,76,31.65,10.01,5.06,52,W,15.987,,10.905
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,TR,F,84,39.67,11.96,6.95,48.68,W,17.52,,23.372
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,BL,M,75,38.42,14.45,5.49,52.1,W,14.289,,2.574
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,ML,M,68,25.17,10.82,1.51,32.04,W,5.999,,44.7
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,ML,F,78,32.65,11.89,3.18,49.47,W,9.74,,8.675
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,TL,F,75,27.58,11.04,1.35,34.99,W,4.895,,60.687
2021,9,37,2021-09-08,Lower_Penobscot_Bay,HI,20,Cage,NA,TL,M,75,24.27,8.62,2.27,32.74,W,9.353,,11.102
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,131,121.53,31.73,40.37,213.1,W,33.218,,319.704
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,126,77.89,26.95,7.9,143.63,W,10.143,,26.992
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,131,106.14,39.73,10.18,214.29,W,9.591,,33.025
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,120,88.13,37.07,8.78,166.76,W,9.963,,28.894
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,120,77.02,27.02,12.75,162.47,W,16.554,,1.479
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,144,75.89,30.79,9.24,146.75,W,12.176,,10
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,123,89.8,37.52,10,199.45,W,11.136,,17.657
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,132,92.5,27.77,13.11,185.56,W,14.173,,1.357
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,142,148.31,61.19,16.71,311.5,W,11.267,,16.572
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,122,90.48,24.73,25.13,188.9,W,27.774,,154.66
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,110,66.23,22.02,12.5,141.71,W,18.874,,12.502
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,130,101.33,37.79,8.96,290.6,W,8.842,,42.191
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,112,59.94,19.23,9.4,111.26,W,15.682,,0.119
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,M,97,50.45,15.77,10.96,61.29,W,21.724,,2.665
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,M,90,51.05,16.52,11.38,45.99,W,22.292,,4.84
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,F,93,67.64,19.52,18.8,61.4,W,27.794,,59.325
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,F,93,61.68,23.08,11.15,63.28,W,18.077,,4.059
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,M,97,64.77,20.98,17.75,60.67,W,27.405,,53.476
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,M,90,59.25,19.82,11.83,64.69,W,19.966,,0.016
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,F,82,44.8,18.48,4.21,43.81,W,9.397,,114.374
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,F,80,46.14,14.95,11.98,40.73,W,25.964,,34.487
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,5,M,102,62.13,22.08,10.47,64.04,W,16.852,,10.499
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,F,80,47.52,16.84,11.12,45.5,W,23.401,,10.948
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,F,75,36.05,14.59,4.21,46.36,W,11.678,,70.79
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,M,86,37.72,16.06,3.98,53.69,W,10.551,,91.021
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,M,80,38.73,11.71,11.3,41.1,W,29.176,,82.527
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,F,95,50.11,16.25,9.83,62.77,W,19.617,,0.226
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,F,93,59.45,20.24,15.43,54.02,W,25.955,,34.371
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,M,89,56.67,17.42,16.5,59,W,29.116,,81.433
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,F,96,55.35,22.54,4.25,60.35,W,7.678,,154.095
2021,9,37,2021-09-10,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,5,M,82,40.64,15.39,6.1,49.55,W,15.01,,25.827
2021,9,37,2021-09-10,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIMooring,NA,F,135,135.81,39.27,24.8,312.9,W,18.261,,45.845
2021,9,37,2021-09-10,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIMooring,NA,F,144,154.3,46.97,27.61,249.44,W,17.894,,50.951
2021,9,37,2021-09-10,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIMooring,NA,M,108,70.5,19.02,22.63,118.92,W,32.099,,49.951
2021,9,37,2021-09-10,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIMooring,NA,M,136,120.32,31.18,33.89,206.27,W,28.167,,9.827
2021,9,37,2021-09-10,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIMooring,NA,M,139,127.74,30.01,36.71,268.8,W,28.738,,13.737
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,BL,M,75,28.12,9.62,3.37,38.07,W,11.984,,0.47
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,BR,F,74,16.61,3.23,1.99,32.09,W,11.981,,0.465
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,ML,M,80,25.77,9.43,1.95,45.98,W,7.567,,13.927
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,ML,F,77,38.84,15.95,1.57,51.65,W,4.042,,52.658
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,MR,M,80,40.11,14.29,6.52,63.23,W,16.255,,24.567
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,MR,F,91,45.72,13.98,6.33,57.48,W,13.845,,6.484
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,TR,F,75,28.88,10.94,1.06,42.52,W,3.67,,58.193
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,TR,F,74,29.05,9.08,5,34.68,W,17.212,,34.963
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,TL,F,74,25.04,9.38,1.57,33.44,W,6.27,,25.289
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,20,Cage,NA,TL,M,73,29.81,9.94,6.01,36.53,W,20.161,,78.539
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,80,48.96,16.34,9.99,48.06,W,20.404,,4.938
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,79,36.55,11.5,6.61,43.85,W,18.085,,0.009
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,M,79,40.34,12.33,8.46,44.08,W,20.972,,7.782
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,M,84,40.58,12.95,7.16,40.39,W,17.644,,0.289
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,75,28.11,10.48,1.78,31.12,W,6.332,,140.421
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,76,36.3,13.26,3.91,29.46,O,10.771,,54.921
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,M,80,48.41,15.34,11.77,63.94,W,24.313,,37.589
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,83,20.22,8.06,1.06,47.59,W,5.242,,167.44
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,72,32.61,13.96,1.6,48.95,O,4.906,,176.245
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,M,73,37.76,13.89,6.05,44.42,W,16.022,,4.665
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,M,81,35.71,12.86,2.92,37.2,W,8.177,,100.104
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,M,80,44.5,16.9,5.99,58.52,W,13.461,,22.293
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,78,37.43,12.65,4.98,35.24,W,13.305,,23.789
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,18,Lantern_Net,NA,8,F,69,31.13,9.36,8.3,40.37,W,26.662,POTATO CHIP,71.913
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,5,M,102,99.83,28.49,24.24,104,W,24.281,,37.199
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,5,F,106,97.67,28.57,26.3,88.44,O,26.927,,76.479
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,5,M,103,60.3,19.78,9.82,98.37,W,16.285,,3.598
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,5,F,104,84.14,27.97,15.05,120.23,W,17.887,,0.087
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,5,F,105,92.56,30.68,23.35,104.15,W,25.227,,49.627
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,6,M,100,78.95,23.05,22.41,93.89,W,28.385,,104.098
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,6,M,103,79.21,28.6,14.73,88.49,W,18.596,,0.171
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,6,F,117,110.82,39.03,21.41,149.32,W,19.32,,1.294
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,6,M,98,94.39,22.35,19.04,91.58,W,20.172,,3.958
2021,9,38,2021-09-13,Lower_Penobscot_Bay,HI,19,Lantern_Net,NA,6,F,98,87.68,24.26,28.93,91.22,W,32.995,,219.418
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,M,89,27.28,7.38,6,88.88,W,21.994,,50.408
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,F,66,14.56,5.56,0.78,36.32,W,5.357,,90.957
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,M,91,41.31,13.45,7.79,91.44,W,18.857,,15.706
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,F,130,102.52,42.81,6.98,209.9,W,6.808,,65.381
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,F,119,92.99,28.66,22.96,177.74,W,24.691,,95.972
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,F,74,17.89,7.27,1.54,50.52,W,8.608,,39.515
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,F,79,21.32,8.65,2.14,52.24,W,10.038,,23.588
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,M,119,95.91,31.89,17.53,202.97,W,18.278,,11.446
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,M,124,87.43,28.8,15.57,202.72,W,17.809,,8.493
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,F,67,13.15,5.12,0.83,36.28,W,6.312,,73.659
2021,9,38,2021-09-14,Lower_Penobscot_Bay,HI,0,Wild_Dive,CraneIslandE,NA,M,119,99.14,27.81,24.87,190.01,W,25.086,,103.865
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,115,70.41,17.55,14.28,136.08,W,20.281,,8.029
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,88,37.92,13.34,6.63,85.15,W,17.484,,0.001
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,109,59.37,20.31,7.91,155.82,W,13.323,,17.011
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,97,35.6,10.16,4.58,98.37,W,12.865,,20.999
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,125,113.63,34.14,26.89,214.24,W,23.665,,38.65
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,119,89.93,36.29,15.23,202.34,W,16.935,,0.262
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,111,62.12,16.16,16.88,131.57,W,27.173,,94.587
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,66,14.39,5.6,1.7,30.37,W,11.814,,31.741
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,109,63.55,20.35,6.95,140.6,W,10.936,,42.398
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,122,83.31,25.51,18.45,168.17,W,22.146,,22.076
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,101,77.01,24.95,10.66,122.59,W,13.842,,12.998
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,126,114.32,46.14,15.6,198.21,W,13.646,,14.453
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,122,91.51,31.23,16.04,201.81,W,17.528,,0.006
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,129,89.77,20.04,26.22,208.49,W,29.208,,138.306
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,114,69.2,27.6,7.52,140.42,W,10.867,,43.304
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,F,89,47.55,16.75,5.51,55.47,W,11.588,,16.043
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,M,94,51.79,17.94,7.97,70.91,W,15.389,,0.042
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,F,90,59.36,17.63,13.52,52.66,W,22.776,,51.596
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,M,86,48,16.35,9.32,53.6,W,19.417,,14.619
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,M,73,31.75,10.19,4.6,43.77,W,14.488,,1.221
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,M,86,39.95,13.62,6.16,56.9,W,15.419,,0.03
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,M,86,39.05,15.74,3.68,51.48,W,9.424,,38.061
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,F,84,33.72,12.44,3.96,43.73,W,11.744,,14.818
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,F,88,37.87,12.55,6.34,46.5,W,16.741,,1.319
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,6,F,95,63.49,22.62,8.18,55.42,W,12.884,,7.34
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,F,95,57.95,18.62,13.67,58.86,W,23.589,,63.937
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,M,92,46.64,16.19,6.23,60.63,W,13.358,,4.998
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,F,97,60.19,21.16,13.1,64.89,W,21.764,,38.084
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,M,94,55.6,20.41,8.57,59.98,W,15.414,,0.032
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,F,91,48.66,19.34,3.36,53.3,W,6.905,,75.484
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,M,71,31.24,11.47,4.07,30.7,W,13.028,,6.579
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,M,86,52.43,16.93,12.5,53.55,W,23.841,,68.031
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,M,92,60.04,20.46,11.04,72.81,W,18.388,,7.809
2021,9,38,2021-09-16,Middle_Penobscot_Bay,NH,33,Lantern_Net,NA,6,F,74,29.07,11.41,2.94,36.34,W,10.114,,30.027
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,114,59.88,17.29,5.13,180.13,W,8.567,,0.052
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,114,61.08,17.9,5.5,142.08,W,9.005,,0.044
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,113,41.26,8.47,5.43,199.51,W,13.16,,19.053
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,130,80.29,17.79,9.17,274.36,W,11.421,,6.894
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,117,47.73,13.26,2.99,221.65,W,6.264,,6.406
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,126,74.23,21.33,6.55,268.64,W,8.824,,0.001
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,126,68.88,19.93,4.86,220.26,W,7.056,,3.026
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,113,60.7,16.42,7.08,233.84,W,11.664,,8.228
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,80,20.35,7.11,1.44,61.79,W,7.076,,2.956
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,112,54.33,17.06,3.3,208.25,W,6.074,,7.406
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,93,31.78,9.97,3.38,111.02,W,10.636,,3.386
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,133,70.51,18.74,5.14,244.88,W,7.29,,2.267
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,131,80.53,29.63,6.38,293.32,W,7.923,,0.762
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,120,49.19,14.1,3.48,181.13,W,7.075,,2.961
2021,9,39,2021-09-21,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,130,74.06,15.97,7.33,248.2,W,9.897,,1.214
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,152,166.35,45.09,12.22,382.87,W,7.346,,137.203
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,97,33.49,10.46,2.88,77.54,W,8.6,,109.406
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,121,94.39,32.07,15.95,178.42,W,16.898,,4.671
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,125,111.92,33.2,27.66,210.11,W,24.714,,31.976
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,86,38.87,14.52,5.73,83.81,W,14.741,,18.644
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,117,90.58,29.78,17.63,179.4,W,19.463,,0.163
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,112,63.79,22.57,8.31,131.61,W,13.027,,36.387
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,105,59.67,14.59,16.5,129.86,W,27.652,,73.836
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,157,102.32,36,13.52,192.44,W,13.213,,34.174
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,131,39.37,39.4,13.96,199.29,W,35.458,,268.932
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,107,65.11,18.13,17.53,141.02,W,26.924,,61.848
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,135,134.54,43.75,28.7,295.87,O,21.332,,5.165
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,98,42.55,11.97,7.83,108.59,W,18.402,,0.432
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,M,94,52.24,18.35,6.29,69.28,W,12.041,,2.684
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,F,91,40.41,16.56,3.25,54.45,W,8.043,,5.569
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,F,96,58.47,22.06,5.56,62.92,W,9.509,,0.798
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,F,80,36.05,14.59,3.07,47.9,W,8.516,,3.559
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,M,85,34.65,13.21,3.42,49.44,W,9.87,,0.283
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,M,87,43.67,15.85,5.11,53.13,W,11.701,,1.688
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,F,85,36.79,15.64,1.81,47.55,W,4.92,,30.058
2021,9,39,2021-09-22,Middle_Penobscot_Bay,NH,32,Lantern_Net,NA,7,F,91,41.83,15.28,6.82,62.14,W,16.304,,34.831
